Zonage_bis_ZONE_MORPHO;ZONE;NUMECH;P01;D1;D2_A;D2_B;D3;Zonage_bis_1_ZONE_MORPHO;D4H;D4M;D5_A;D5_B;D6;D7;Zonage_bis_2_ZONE_MORPHO;D8H;D8M;D9;D10;COEP
;013001;064;02;05;01;;013001;;20;0;12;;;007002;1;20;15;15;1;90.792
;013001;095;01;04;01;;013001;;13;30;33;;;002001;1;13;50;20;1;141.304
;013001;101;01;01;01;;013001;;7;30;11;;;002002;1;8;0;30;1;60.033
;013001;101;01;02;11;;002002;1;12;15;33;;;002002;1;12;20;5;0;60.033
;013001;101;01;03;33;;002002;1;12;40;11;;;002002;1;12;45;5;0;60.033
;013001;501;02;03;12;;024007;;8;15;11;;;003007;1;8;30;15;1;392.471
;013001;501;02;05;01;;013001;;13;55;11;;;003007;1;14;10;15;1;392.471
;013001;501;05;01;01;;013001;;7;30;24;;;007009;1;7;50;20;2;392.471
;013002;023;01;03;01;;013002;;13;50;32;;;002001;1;14;15;25;1;90.792
;013002;051;03;02;12;;008003;;11;30;53;;;035002;2;12;10;40;1;60.033
;013002;054;01;01;01;;013002;;8;40;42;;;003003;1;9;10;30;1;141.304
;013002;502;01;02;54;;056003;;15;0;54;;;057005;3;15;30;30;1;141.304
;013003;146;02;04;01;;013003;;14;0;41;;;002003;1;14;25;25;1;60.033
;013003;146;02;06;54;;005001;;18;10;42;;;007001;1;18;40;30;1;60.033
;013003;146;03;01;01;;013003;;9;40;25;;;007009;1;10;0;20;1;60.033
;013003;146;04;01;01;;013003;;7;35;24;;;007009;1;7;55;20;1;60.033
;013004;016;01;02;63;22;012001;;8;20;11;;;002002;1;8;40;20;1;57.272
;013004;016;01;04;12;;031006;;12;0;53;;;002002;1;12;30;30;1;57.272
;013004;016;01;05;53;;002002;1;14;0;11;;;002002;1;14;5;5;0;57.272
;013004;016;01;06;11;;002002;1;18;30;41;;;003003;1;18;40;10;0;57.272
;013004;043;01;01;01;;013004;;9;30;41;;;002004;1;9;45;15;1;141.304
;013004;043;01;02;41;;002004;1;10;30;32;;;002001;1;10;32;2;1;141.304
;013005;035;02;02;11;;032007;;8;30;42;;;035051;2;8;55;25;1;57.272
;013005;090;01;04;32;;035005;;14;30;64;24;;035001;2;14;45;15;1;57.272
;013005;090;01;07;01;;013005;;17;0;54;;;029004;2;17;30;30;1;57.272
;013005;090;02;01;01;;013005;;6;30;24;;;035001;2;7;45;75;2;57.272
;013005;106;02;03;62;23;006003;;15;35;32;;;035004;2;16;45;70;1;60.033
;013005;106;03;01;01;;013005;;7;10;25;;;002002;1;7;30;20;1;60.033
;013005;106;04;02;23;;006003;;15;35;32;;;035004;2;16;45;70;1;60.033
;013005;112;01;03;01;;013005;;10;0;42;;;007009;1;10;15;15;1;60.033
;013005;112;01;07;01;;013005;;18;0;33;;;007009;1;18;15;15;1;60.033
;013005;112;02;01;01;;013005;;10;0;42;;;007009;1;10;15;15;1;60.033
;013005;112;02;07;01;;013005;;18;0;33;;;007009;1;18;15;15;1;60.033
;013005;112;03;01;01;;013005;;10;0;42;;;007009;1;10;15;15;1;60.033
;013005;112;03;07;01;;013005;;18;0;33;;;007009;1;18;15;15;1;60.033
;013005;112;04;03;01;;013005;;18;0;33;;;007009;1;18;15;15;1;60.033
;013006;008;01;06;33;;006005;;12;8;32;;;002001;1;12;18;10;1;57.272
;013006;080;02;03;42;;006005;;12;15;52;;;003008;1;12;50;35;0;90.792
;013006;080;02;04;52;;003008;1;12;50;42;;;003008;1;13;25;35;0;90.792
;013006;116;01;01;01;;013006;;6;30;11;;;031004;2;6;40;10;1;90.792
;013006;142;01;02;63;24;031006;;7;30;61;11;;035002;2;7;45;15;1;57.272
;013006;142;01;06;01;;013006;;11;30;64;11;;035002;2;12;0;30;1;57.272
;013006;142;01;08;53;;031006;;13;45;61;11;;035002;2;14;0;15;1;57.272
;013006;142;01;11;62;24;031006;;17;0;64;11;;035002;2;17;15;15;1;57.272
;013006;142;02;02;63;24;031006;;7;30;11;;;035002;2;7;45;15;1;57.272
;013006;142;02;04;53;;031006;;13;45;11;;;035002;2;14;0;15;1;57.272
;013006;142;03;02;24;;031006;;17;0;64;11;;035002;2;17;15;15;1;57.272
;013006;159;01;01;01;;013006;;13;30;31;;;002001;1;14;0;30;1;90.792
;013006;159;02;01;01;;013006;;10;30;42;;;002001;1;11;10;40;0;90.792
;013007;034;01;01;01;;013007;;9;30;41;;;002003;1;10;0;30;0;90.792
;013007;034;01;01;01;;013007;;9;30;41;;;002003;1;10;0;30;0;90.792
;013007;034;01;01;01;;013007;;9;30;41;;;002003;1;10;0;30;0;90.792
;013007;034;01;01;01;;013007;;9;30;41;;;002003;1;10;0;30;0;90.792
;013007;034;02;01;01;;013007;;9;30;61;41;;002003;1;10;0;30;0;90.792
;013007;034;02;01;01;;013007;;9;30;61;41;;002003;1;10;0;30;0;90.792
;013007;034;02;01;01;;013007;;9;30;61;41;;002003;1;10;0;30;0;90.792
;013007;034;02;01;01;;013007;;9;30;61;41;;002003;1;10;0;30;0;90.792
;013007;034;02;06;51;;008002;;17;40;54;;;029003;2;18;15;35;1;90.792
;013007;034;02;06;51;;008002;;17;40;54;;;029003;2;18;15;35;1;90.792
;013007;060;02;02;42;;006001;;10;0;12;;;002003;1;10;30;30;0;90.792
;013007;060;02;02;42;;006001;;10;0;12;;;002003;1;10;30;30;0;90.792
;013007;060;02;03;12;;002003;1;11;0;12;;;002001;1;11;10;10;0;90.792
;013007;060;02;03;12;;002003;1;11;0;12;;;002001;1;11;10;10;0;90.792
;013007;060;02;04;12;;002001;1;12;55;53;;;002001;1;13;0;5;0;90.792
;013007;060;02;04;12;;002001;1;12;55;53;;;002001;1;13;0;5;0;90.792
;013007;060;02;05;53;;002001;1;14;0;12;;;002001;1;14;10;10;0;90.792
;013007;060;02;05;53;;002001;1;14;0;12;;;002001;1;14;10;10;0;90.792
;013007;060;02;06;12;;002001;1;15;0;12;;;002001;1;15;5;5;0;90.792
;013007;060;02;06;12;;002001;1;15;0;12;;;002001;1;15;5;5;0;90.792
;013007;060;02;07;12;;002001;1;15;30;12;;;002003;1;15;40;10;0;90.792
;013007;060;02;07;12;;002001;1;15;30;12;;;002003;1;15;40;10;0;90.792
;013007;115;03;01;01;;013007;;7;40;42;;;035004;2;8;30;50;1;60.033
;013007;115;03;01;01;;013007;;7;40;42;;;035004;2;8;30;50;1;60.033
;013007;115;03;01;01;;013007;;7;40;42;;;035004;2;8;30;50;1;60.033
;013007;115;03;01;01;;013007;;7;40;42;;;035004;2;8;30;50;1;60.033
;013007;115;03;02;42;;035004;2;12;0;33;;;031002;2;12;10;10;0;60.033
;013007;115;03;02;42;;035004;2;12;0;33;;;031002;2;12;10;10;0;60.033
;013007;115;03;03;33;;031002;2;12;20;53;;;035004;2;12;30;10;0;60.033
;013007;115;03;03;33;;031002;2;12;20;53;;;035004;2;12;30;10;0;60.033
;014001;017;02;02;11;;001001;;8;0;12;;;004004;1;8;30;30;0;43.903
;014001;017;02;04;01;;014001;;15;0;41;;;002002;1;15;30;30;1;43.903
;014001;017;02;05;41;;002002;1;16;0;33;;;002003;1;16;15;15;0;43.903
;014001;017;03;01;01;;014001;;12;10;12;;;002004;1;12;30;20;1;43.903
;014001;030;01;02;63;22;015007;;7;40;61;11;;007006;1;7;50;10;1;57.98
;014001;030;01;03;63;11;007006;1;7;50;11;;;003008;1;8;0;10;1;57.98
;014001;030;02;02;63;22;015007;;7;40;11;;;007006;1;7;50;10;1;57.98
;014001;030;02;03;11;;007006;1;12;30;53;;;002001;1;12;40;10;0;57.98
;014001;030;02;04;53;;002001;1;13;20;11;;;007006;1;13;30;10;0;57.98
;014001;031;01;02;41;;013007;;15;50;52;;;002003;1;16;25;35;1;43.903
;014001;031;01;02;41;;013007;;15;50;52;;;002003;1;16;25;35;1;43.903
;014001;042;02;03;12;;089001;;12;30;11;;;035002;2;13;0;30;1;83.797
;014001;114;03;04;42;;005004;;17;8;51;;;007007;1;17;18;10;0;57.98
;014001;114;03;05;51;;007007;1;18;0;53;;;007007;1;18;5;5;0;57.98
;014001;115;02;01;01;;014001;;7;0;11;;;003003;1;7;40;40;1;43.903
;014002;005;01;03;01;;014002;;15;30;41;;;007009;1;16;0;30;1;37.339
;014002;005;02;03;01;;014002;;15;30;61;41;;007009;1;16;0;30;1;37.339
;014002;022;01;03;01;;014002;;5;10;11;;;004003;1;5;30;20;1;37.339
;014002;035;01;11;01;;014002;;17;0;61;33;;035002;2;17;30;30;1;37.339
;014002;081;03;02;54;;013004;;22;0;53;;;002003;1;22;15;15;1;105.407
;014002;083;01;01;01;;014002;;8;0;11;;;035002;2;8;30;30;1;37.339
;014002;093;02;01;01;;014002;;14;0;32;;;002001;1;14;20;20;1;57.98
;014002;093;02;02;32;;002001;1;15;0;33;;;002001;1;15;5;5;0;57.98
;014002;093;02;03;33;;002001;1;15;25;33;;;002001;1;15;30;5;0;57.98
;014002;093;03;03;01;;014002;;14;0;32;;;002001;1;14;20;20;1;57.98
;014002;093;03;04;32;;002001;1;15;0;33;;;002001;1;15;5;5;0;57.98
;014002;093;03;05;33;;002001;1;15;25;33;;;002001;1;15;30;5;0;57.98
;014002;131;01;01;01;;014002;;9;15;12;;;004001;1;9;30;15;1;37.339
;014002;137;01;06;01;;014002;;13;30;41;;;007051;1;13;50;20;1;57.98
;014002;140;01;04;62;54;033001;;12;15;53;;;002002;1;12;25;10;1;37.339
;014002;140;01;06;54;;001001;;15;0;61;01;;007004;1;15;10;10;1;37.339
;014003;002;03;03;01;;014003;;13;0;43;;;002003;1;13;30;30;1;43.903
;014003;069;01;01;01;;014003;;6;20;11;;;002002;1;6;50;30;1;37.339
;014004;020;03;01;01;;014004;;9;30;11;;;002002;1;9;55;25;1;57.98
;014004;020;03;03;01;;014004;;17;15;11;;;002002;1;17;40;25;1;57.98
;014004;104;02;01;01;;014004;;8;0;11;;;007007;1;8;20;20;1;37.339
;014004;104;02;03;01;;014004;;13;45;11;;;007007;1;14;0;15;1;37.339
;015001;133;01;05;01;;015001;;20;0;53;;;002002;1;20;15;15;1;56.653
;015001;199;01;03;01;;015001;;15;0;41;;;003005;1;15;45;45;1;56.653
;015001;199;01;04;41;;003005;1;16;30;41;;;003005;1;16;32;2;0;56.653
;015001;222;02;03;01;;015001;;19;30;54;;;002001;1;19;40;10;1;55.744
;015002;049;01;01;01;;015002;;10;0;41;;;007009;1;10;25;25;1;56.653
;015003;015;01;02;62;01;008004;;11;20;61;41;;007001;1;11;45;25;1;56.653
;015003;054;01;01;01;;015003;;9;15;11;;;002002;1;9;36;21;1;56.653
;015003;054;01;03;01;;015003;;14;0;11;;;002002;1;14;20;20;1;56.653
;015003;096;01;02;41;;001001;;16;20;33;;;007009;1;16;30;10;0;51.21
;015003;110;02;01;01;;015003;;9;0;11;;;002003;1;9;30;30;1;51.21
;015003;125;01;03;01;;015003;;11;0;43;;;002002;1;11;45;45;1;51.21
;015003;128;01;02;63;22;015005;;8;41;11;;;003003;1;8;55;14;1;55.744
;015003;128;02;01;01;;015003;;8;30;11;;;004004;1;8;45;15;1;55.744
;015003;184;02;01;01;;015003;;9;15;42;;;003005;1;9;45;30;1;51.21
;015005;041;01;04;42;;030002;;18;15;54;;;002002;1;18;45;30;1;56.653
;015005;056;01;03;01;;015005;;13;0;51;;;002004;1;13;15;15;1;56.653
;015005;082;01;01;01;;015005;;7;55;11;;;007009;1;8;10;15;1;56.653
;015005;082;01;02;11;;007009;1;12;15;53;;;007009;1;12;17;2;0;56.653
;015005;082;01;03;53;;007009;1;13;20;11;;;007009;1;13;25;5;0;56.653
;015005;139;02;03;63;22;032007;;8;35;11;;;007006;1;9;0;25;1;70.828
;015007;032;04;02;54;;006005;;7;50;24;;;007009;1;7;55;5;0;70.828
;015007;032;04;03;24;;007009;1;14;0;52;;;002001;1;15;30;90;0;70.828
;015007;089;01;01;01;;015007;;12;0;11;;;003006;1;12;15;15;1;51.21
;015007;089;02;03;54;;026008;;18;30;33;;;007009;1;18;45;15;1;51.21
;015007;097;01;02;33;;006003;;15;10;53;;;002001;1;15;30;20;1;51.21
;015007;160;01;01;01;;015007;;7;0;11;;;031004;2;7;25;25;1;51.21
;015007;160;02;02;11;;018004;;12;0;12;;;003007;1;12;20;20;1;51.21
;015007;170;01;03;01;;015007;;15;30;31;;;002001;1;16;0;30;1;56.653
;015007;170;01;04;31;;002001;1;18;0;32;;;002002;1;18;5;5;0;56.653
;015008;055;01;01;01;;015008;;8;0;11;;;035004;2;8;30;30;1;70.828
;015008;055;01;02;11;;035004;2;12;0;53;;;035004;2;12;10;10;0;70.828
;015008;055;01;03;53;;035004;2;12;45;11;;;035004;2;13;0;15;0;70.828
;015009;047;01;03;01;;015009;;21;30;61;01;;007006;1;21;40;10;1;51.21
;015009;047;02;01;01;;015009;;9;40;11;;;007002;1;10;0;20;1;51.21
;015009;047;02;02;11;;007002;1;13;0;53;;;002004;1;13;10;10;0;51.21
;015009;047;02;03;53;;002004;1;14;10;11;;;007002;1;14;20;10;0;51.21
;015009;047;02;04;11;;007002;1;18;40;64;01;;007006;1;18;50;10;1;51.21
;015009;059;01;02;51;;025005;;17;0;32;;;002001;1;17;15;15;1;56.653
;015009;059;01;03;32;;002001;1;17;15;33;;;002003;1;17;30;15;0;56.653
;015009;063;02;02;63;22;015009;;8;30;11;;;002002;1;9;0;30;1;70.828
;015009;063;02;03;11;;002002;1;12;0;53;;;002001;1;12;10;10;0;70.828
;015009;063;02;04;53;;002001;1;12;50;11;;;002002;1;13;0;10;0;70.828
;015009;100;01;01;01;;015009;;6;30;11;;;002003;1;7;0;30;1;55.744
;015009;100;01;05;01;;015009;;16;30;11;;;002003;1;16;50;20;1;55.744
;015009;162;01;01;01;;015009;;9;0;11;;;002001;1;9;25;25;1;51.21
;015009;162;01;02;11;;002001;1;14;0;52;;;003003;1;14;45;45;0;51.21
;015009;162;01;03;52;;003003;1;14;45;41;;;003002;1;15;30;45;0;51.21
;015009;162;01;04;41;;003002;1;16;0;33;;;046002;3;16;20;20;1;51.21
;015009;162;02;01;01;;015009;;6;0;11;;;046002;3;8;0;120;1;51.21
;015009;179;01;04;01;;015009;;18;15;32;;;002004;1;18;30;15;1;55.744
;015009;179;02;03;01;;015009;;14;30;32;;;002004;1;14;50;20;1;55.744
;015009;179;03;03;01;;015009;;14;30;32;;;002004;1;14;50;20;1;55.744
;015009;201;01;04;01;;015009;;14;0;12;;;007006;1;14;15;15;1;367.883
;015009;207;01;05;54;;013006;;10;45;42;;;035051;2;11;45;60;2;55.744
;015009;225;01;01;01;;015009;;10;0;41;;;002003;1;10;20;20;1;51.21
;015009;225;02;01;01;;015009;;10;0;41;;;002003;1;10;20;20;1;51.21
;015010;151;02;02;11;;024007;;12;0;12;;;002002;1;12;40;40;1;51.21
;015010;151;02;04;01;;015010;;14;10;41;;;007006;1;14;30;20;1;51.21
;016001;029;02;01;01;;016001;;11;30;11;;;007006;1;11;40;10;1;96.823
;016001;029;02;02;11;;007006;1;13;45;33;;;007009;1;13;50;5;1;96.823
;016001;029;02;03;33;;007009;1;14;10;42;;;002003;1;14;15;5;1;96.823
;016001;029;02;05;33;;001001;;16;30;11;;;007006;1;16;40;10;1;96.823
;016001;030;01;02;63;23;016006;;8;0;11;;;035001;2;8;20;20;1;49.047
;016001;030;01;04;01;;016001;;19;0;11;;;035001;2;19;20;20;1;49.047
;016001;030;02;02;63;23;016006;;8;0;11;;;035001;2;8;20;20;1;49.047
;016001;034;01;01;01;;016001;;12;0;11;;;035001;2;12;15;15;1;49.047
;016001;034;01;03;01;;016001;;18;30;12;;;007001;1;18;45;15;1;49.047
;016001;036;01;02;91;;024007;;10;34;32;;;002002;1;11;10;36;1;59.365
;016001;045;01;01;01;;016001;;10;0;61;51;;007006;1;10;15;15;1;43.794
;016001;045;01;02;63;51;007006;1;10;15;32;;;002001;1;10;20;5;1;43.794
;016001;045;01;03;32;;002001;1;12;0;64;51;;007006;1;12;5;5;1;43.794
;016001;045;01;05;01;;016001;;15;0;61;51;;007006;1;15;15;15;1;43.794
;016001;045;01;07;01;;016001;;18;10;64;51;;007006;1;18;30;20;1;43.794
;016001;045;02;01;01;;016001;;10;0;51;;;007006;1;10;15;15;1;43.794
;016001;045;02;03;01;;016001;;15;0;51;;;007006;1;15;15;15;1;43.794
;016001;109;02;01;01;;016001;;8;10;61;22;;002004;1;8;20;10;1;43.794
;016001;109;02;02;63;22;002004;1;9;0;54;;;003001;1;9;10;10;0;43.794
;016001;109;02;03;54;;003001;1;10;50;42;;;003002;1;11;0;10;0;43.794
;016001;109;02;04;42;;003002;1;11;5;33;;;002004;1;11;10;5;0;43.794
;016001;110;01;01;01;;016001;;12;0;32;;;002002;1;12;30;30;1;59.365
;016001;110;01;02;32;;002002;1;13;0;51;;;002004;1;13;15;15;0;59.365
;016001;116;01;02;11;;001001;;17;30;33;;;007002;1;17;45;15;0;59.365
;016002;001;01;03;01;;016002;;15;0;52;;;004003;1;16;7;67;1;43.794
;016002;001;02;01;01;;016002;;15;0;52;;;004003;1;16;7;67;1;43.794
;016002;101;01;01;01;;016002;;7;30;61;24;;007003;1;7;40;10;1;92.432
;016002;101;03;03;01;;016002;;17;30;51;;;035001;2;18;0;30;1;92.432
;016002;101;04;01;01;;016002;;7;30;25;;;007003;1;7;40;10;1;92.432
;016002;114;01;02;11;;031006;;13;30;33;;;002001;1;13;45;15;1;43.794
;016002;114;02;01;01;;016002;;8;35;24;;;007005;1;8;50;15;0;43.794
;016002;114;02;02;24;;007005;1;16;5;41;;;004004;1;16;30;25;0;43.794
;016002;148;01;01;01;;016002;;8;15;61;22;;007006;1;8;25;10;0;49.047
;016002;148;01;02;63;22;007006;1;8;30;11;;;007006;1;8;32;2;0;49.047
;016002;148;01;04;53;;006005;;13;15;11;;;007006;1;13;30;15;0;49.047
;016002;148;01;05;11;;007006;1;16;28;64;22;;007006;1;16;30;2;0;49.047
;016002;148;01;06;62;22;007006;1;16;35;61;51;;007003;1;16;40;5;0;49.047
;016002;148;02;04;11;;048007;;18;0;64;51;;007003;1;18;40;40;1;49.047
;016002;148;04;01;01;;016002;;8;15;22;;;007006;1;8;25;10;0;49.047
;016002;148;04;02;22;;007006;1;16;35;51;;;007003;1;16;40;5;0;49.047
;016002;181;01;01;01;;016002;;8;15;64;01;;031004;2;8;35;20;1;43.794
;016002;186;02;01;01;;016002;;7;0;11;;;007002;1;7;10;10;1;96.823
;016002;186;02;02;11;;007002;1;8;0;12;;;007009;1;8;15;15;1;96.823
;016002;186;02;03;12;;007009;1;15;0;11;;;007002;1;15;10;10;1;96.823
;016002;187;01;06;11;;009005;;14;0;12;;;035002;2;15;30;90;1;96.823
;016003;041;01;01;01;;016003;;9;15;51;;;002003;1;9;25;10;1;59.365
;016003;041;01;03;53;;049001;;13;40;51;;;007002;1;13;55;15;1;59.365
;016003;072;03;01;01;;016003;;11;0;54;;;007006;1;11;30;30;0;49.047
;016003;142;02;02;41;;006004;;11;0;54;;;002002;1;11;20;20;1;43.794
;016003;176;02;01;01;;016003;;7;10;61;11;;007007;1;7;20;10;1;96.823
;016003;176;02;03;01;;016003;;19;20;64;11;;007007;1;19;40;20;1;96.823
;016003;182;01;04;01;;016003;;15;0;61;41;;007006;1;15;20;20;1;43.794
;016003;182;02;03;01;;016003;;15;0;41;;;007006;1;15;20;20;1;43.794
;016004;032;02;01;01;;016004;;8;0;11;;;002002;1;8;20;20;0;43.794
;016004;032;02;02;11;;002002;1;12;30;52;;;002001;1;12;55;25;0;43.794
;016004;032;02;03;52;;002001;1;12;55;11;;;002002;1;13;20;25;0;43.794
;016004;048;01;03;01;;016004;;13;15;33;;;002004;1;13;30;15;1;43.794
;016004;085;01;03;01;;016004;;13;30;42;;;002001;1;13;50;20;1;43.794
;016004;085;02;03;53;;024003;;13;45;33;;;002001;1;14;15;30;0;43.794
;016005;050;01;01;01;;016005;;7;45;11;;;007007;1;8;0;15;1;43.794
;016005;070;01;01;01;;016005;;14;0;42;;;007006;1;14;15;15;0;59.365
;016005;070;01;03;01;;016005;;16;30;41;;;003004;1;17;0;30;0;59.365
;016005;070;01;04;41;;003004;1;18;5;54;;;004004;1;18;15;10;0;59.365
;016005;074;01;01;01;;016005;;6;0;11;;;007009;1;6;20;20;1;43.794
;016005;092;01;01;01;;016005;;15;0;33;;;007006;1;15;10;10;0;43.794
;016005;108;01;02;11;;022002;;17;0;42;;;002002;1;17;20;20;1;59.365
;016005;119;01;01;01;;016005;;9;0;64;51;;029002;2;9;30;30;1;43.794
;016005;119;02;01;01;;016005;;9;0;64;51;;029002;2;9;30;30;1;43.794
;016005;127;02;03;51;;006003;;17;30;33;;;002001;1;18;0;30;0;43.794
;016005;137;02;01;01;;016005;;8;10;61;22;;004001;1;8;20;10;1;96.823
;016005;137;02;05;01;;016005;;14;0;33;;;002001;1;14;15;15;1;96.823
;016005;137;02;06;33;;002001;1;14;45;33;;;035004;2;15;10;25;1;96.823
;016005;137;02;07;33;;035004;2;16;10;64;22;;004001;1;16;30;20;1;96.823
;016005;137;03;01;01;;016005;;8;10;22;;;004001;1;8;20;10;1;96.823
;016005;138;01;01;01;;016005;;9;30;32;;;002001;1;9;40;10;0;43.794
;016005;138;02;01;01;;016005;;11;0;33;;;002001;1;11;5;5;0;43.794
;016005;138;02;08;01;;016005;;17;45;33;;;002001;1;17;50;5;0;43.794
;016005;144;01;01;01;;016005;;9;45;41;;;002001;1;10;0;15;0;43.794
;016005;144;01;03;01;;016005;;14;30;41;;;002003;1;15;15;45;1;43.794
;016005;144;01;04;41;;002003;1;16;10;33;;;007001;1;16;30;20;1;43.794
;016005;144;02;01;01;;016005;;14;30;41;;;002003;1;15;15;45;1;43.794
;016005;144;02;02;41;;002003;1;16;10;33;;;007001;1;16;30;20;1;43.794
;016005;206;01;01;01;;016005;;15;0;54;;;007009;1;15;10;10;1;43.794
;016005;206;01;02;54;;007009;1;16;10;41;;;003005;1;16;20;10;1;43.794
;016005;206;02;01;01;;016005;;10;0;33;;;007003;1;10;5;5;0;43.794
;016005;206;02;02;33;;007003;1;10;10;33;;;007003;1;10;12;2;0;43.794
;016005;206;02;03;33;;007003;1;10;20;33;;;007002;1;10;25;5;0;43.794
;016005;206;02;04;33;;007002;1;10;30;33;;;007002;1;10;32;2;0;43.794
;016005;550;01;01;01;;016005;;12;0;53;;;002001;1;12;25;25;1;92.432
;016005;550;03;01;01;;016005;;7;25;24;;;007006;1;7;50;25;0;92.432
;016006;095;01;02;33;;005001;;10;20;33;;;007001;1;10;30;10;1;43.794
;016006;095;01;03;33;;007001;1;11;0;33;;;007009;1;11;10;10;1;43.794
;016006;201;02;01;01;;016006;;9;0;51;;;004003;1;9;10;10;1;43.794
;016006;201;02;03;01;;016006;;15;0;51;;;004003;1;15;10;10;1;43.794
;017001;046;01;01;01;;017001;;13;45;33;;;002001;1;14;0;15;0;9.733
;017001;046;01;02;33;;002001;1;14;20;52;;;007009;1;14;40;20;0;9.733
;017001;046;01;03;52;;007009;1;14;40;33;;;007009;1;15;0;20;0;9.733
;017001;046;01;04;33;;007009;1;15;10;33;;;002001;1;15;45;35;0;9.733
;017001;046;04;01;01;;017001;;14;30;54;;;003008;1;14;40;10;1;9.733
;017001;046;06;03;01;;017001;;13;45;33;;;002001;1;14;0;15;0;9.733
;017001;046;06;04;33;;002001;1;14;20;52;;;007009;1;14;40;20;0;9.733
;017001;046;06;05;52;;007009;1;14;40;33;;;007009;1;15;0;20;0;9.733
;017001;046;06;06;33;;007009;1;15;10;33;;;002001;1;15;45;35;0;9.733
;017001;059;01;01;01;;017001;;15;20;11;;;004003;1;15;30;10;1;42.325
;017001;108;01;04;01;;017001;;14;0;33;;;002002;1;14;15;15;1;44.808
;017001;108;01;05;33;;002002;1;15;0;52;;;004003;1;16;30;90;1;44.808
;017001;108;02;01;01;;017001;;7;30;11;;;007003;1;7;45;15;1;44.808
;017001;108;02;05;01;;017001;;16;0;31;;;002002;1;16;15;15;1;44.808
;017001;108;02;07;01;;017001;;18;30;33;;;007003;1;18;37;7;0;44.808
;017001;108;02;09;01;;017001;;19;10;52;;;002001;1;19;25;15;1;44.808
;017001;141;02;01;01;;017001;;7;30;11;;;030005;2;8;0;30;1;52.621
;017002;007;02;01;01;;017002;;7;0;11;;;046001;3;7;30;30;1;32.233
;017002;014;01;03;01;;017002;;15;0;41;;;002004;1;15;35;35;1;75.76
;017002;053;01;04;01;;017002;;15;0;32;;;002001;1;15;30;30;0;75.76
;017002;054;01;09;01;;017002;;18;0;31;;;002001;1;18;10;10;1;52.621
;017002;056;01;01;01;;017002;;11;0;34;;;003003;1;11;10;10;0;75.76
;017002;104;01;02;01;;017002;;21;45;11;;;003005;1;21;55;10;1;44.808
;017002;104;02;01;01;;017002;;8;15;11;;;002001;1;8;30;15;0;44.808
;017002;104;02;02;11;;002001;1;12;30;53;;;002001;1;12;35;5;0;44.808
;017002;104;02;03;53;;002001;1;14;0;11;;;002001;1;14;5;5;0;44.808
;017002;116;01;05;01;;017002;;14;0;32;;;002001;1;14;25;25;1;75.76
;017002;123;01;02;63;22;017002;;8;30;12;;;007009;1;8;48;18;0;42.325
;017002;123;01;03;12;;007009;1;12;30;53;;;007009;1;12;36;6;0;42.325
;017002;123;01;04;53;;007009;1;13;15;12;;;007009;1;13;20;5;0;42.325
;017002;123;02;01;01;;017002;;7;40;11;;;003003;1;8;0;20;0;42.325
;017002;123;02;02;11;;003003;1;12;30;53;;;002004;1;12;40;10;0;42.325
;017002;123;02;03;53;;002004;1;13;25;11;;;003003;1;13;30;5;0;42.325
;017002;176;02;03;12;;021002;;17;30;33;;;002002;1;18;15;45;1;52.621
;017002;186;02;01;54;;026006;;7;30;11;;;030001;2;7;50;20;1;42.325
;017002;186;02;03;54;;026006;;13;20;42;;;004004;1;13;40;20;1;42.325
;017002;191;03;01;01;;017002;;9;30;24;;;007002;1;10;0;30;1;42.325
;017002;191;03;03;28;;013005;;11;50;24;;;007002;1;12;10;20;1;42.325
;017002;191;03;04;24;;007002;1;12;15;53;;;002004;1;12;25;10;0;42.325
;017002;191;03;05;53;;002004;1;12;50;24;;;007002;1;13;0;10;0;42.325
;017003;011;01;05;01;;017003;;17;0;32;;;002001;1;17;15;15;0;44.808
;017003;011;02;03;01;;017003;;17;30;52;;;004003;1;18;25;55;0;44.808
;017003;018;01;03;01;;017003;;15;45;71;02;;003003;1;15;50;5;1;44.808
;017003;044;01;02;34;;017002;;8;40;11;;;002002;1;9;0;20;0;75.76
;017003;106;01;01;01;;017003;;8;0;11;;;035002;2;8;30;30;1;44.808
;017003;106;01;02;11;;035002;2;13;30;53;;;035002;2;13;31;1;0;44.808
;017003;106;01;03;53;;035002;2;14;15;11;;;035002;2;14;16;1;0;44.808
;017003;114;01;01;01;;017003;;9;30;52;;;002001;1;10;10;40;0;44.808
;017003;130;01;06;33;;008004;;11;30;33;;;007004;1;11;35;5;0;52.621
;017003;130;02;06;33;;008004;;11;30;33;;;007004;1;11;35;5;0;52.621
;017003;130;02;07;33;;007004;1;14;27;41;;;002004;1;14;45;18;0;52.621
;017003;130;02;08;41;;002004;1;15;45;42;;;002001;1;15;55;10;0;52.621
;017003;130;02;10;01;;017003;;18;10;42;;;002001;1;18;25;15;1;52.621
;017003;138;01;02;41;;016001;;15;45;33;;;002004;1;16;0;15;0;44.808
;017003;138;02;02;41;;016001;;15;45;33;;;002004;1;16;0;15;0;44.808
;017003;177;01;01;01;;017003;;15;0;52;;;003002;1;16;0;60;0;75.76
;017003;177;01;02;52;;003002;1;16;0;53;;;002001;1;17;0;60;0;75.76
;017004;032;01;02;01;;017004;;14;0;31;;;002001;1;14;15;15;1;44.808
