Zonage_bis_ZONE_MORPHO;ZONE;NUMECH;P01;D1;D2_A;D2_B;D3;Zonage_bis_1_ZONE_MORPHO;D4H;D4M;D5_A;D5_B;D6;D7;Zonage_bis_2_ZONE_MORPHO;D8H;D8M;D9;D10;COEP
;024005;004;02;02;51;;007007;1;16;30;01;;;024005;;17;0;30;1;52.023
;024005;058;01;02;11;;002002;1;12;5;01;;;024005;;12;15;10;1;52.023
;024005;058;01;04;11;;002002;1;18;30;01;;;024005;;18;40;10;1;52.023
;024005;058;02;02;32;;002002;1;11;0;01;;;024005;;11;15;15;1;52.023
;024005;100;01;02;32;;007003;1;16;0;02;;;068005;;17;0;60;1;82.815
;024005;100;02;02;32;;007003;1;16;0;02;;;068005;;17;0;60;1;82.815
;024005;504;02;02;33;;002003;1;11;0;33;;;002003;1;11;10;10;0;52.023
;024005;504;02;03;33;;002003;1;11;40;33;;;002002;1;11;50;10;0;52.023
;024005;504;02;04;33;;002002;1;12;0;01;;;024005;;12;30;30;1;52.023
;024006;014;01;02;51;;004002;1;12;15;01;;;024006;;13;0;45;1;52.023
;024006;014;02;03;42;;002004;1;15;20;33;;;002002;1;15;45;25;0;52.023
;024006;014;02;04;33;;002002;1;16;45;33;;;018001;;17;0;15;1;52.023
;024006;018;01;02;11;;003001;1;18;30;33;;;016003;;18;40;10;1;82.815
;024006;018;02;02;11;;003001;1;19;30;01;;;024006;;19;50;20;1;82.815
;024006;030;02;02;11;;002001;1;13;0;33;;;002004;1;13;15;15;0;52.023
;024006;030;02;03;33;;002004;1;14;30;11;;;002001;1;14;40;10;0;52.023
;024006;030;02;04;11;;002001;1;14;45;01;;;024006;;15;0;15;1;52.023
;024006;034;01;02;52;;004003;1;16;20;01;;;024006;;17;40;80;1;66.897
;024006;064;01;05;41;;002003;1;16;50;01;;;024006;;17;10;20;1;82.815
;024006;064;02;04;61;41;002003;1;16;50;01;;;024006;;17;10;20;1;82.815
;024006;086;01;02;54;;002002;1;10;30;01;;;024006;;11;30;60;2;66.897
;024006;102;01;05;41;;002002;1;17;10;01;;;024006;;17;40;30;1;66.897
;024006;115;01;02;33;;007006;1;16;10;33;;;002002;1;16;20;10;0;66.897
;024006;115;01;03;33;;002002;1;16;45;01;;;024006;;17;5;20;1;66.897
;024006;505;01;02;11;;007009;1;21;0;01;;;024006;;21;15;15;1;52.023
;024007;010;01;05;51;;002001;1;20;0;01;;;024007;;20;15;15;1;66.897
;024007;027;02;03;33;;002001;1;13;0;53;;;007002;1;13;5;5;0;52.023
;024007;027;02;04;53;;007002;1;14;0;01;;;024007;;14;25;25;1;52.023
;024007;040;01;04;41;;002002;1;16;30;33;;;001001;;17;0;30;0;52.023
;024007;040;02;04;41;;007004;1;15;40;32;;;001001;;16;30;50;0;52.023
;024007;071;01;02;33;;004003;1;16;30;01;;;024007;;18;0;90;1;52.023
;024007;071;02;02;11;;002002;1;18;0;01;;;024007;;19;30;90;1;52.023
;024007;096;02;02;11;;002002;1;18;0;01;;;024007;;18;35;35;1;52.023
;024007;107;01;05;51;;004004;1;17;45;52;;;025004;;18;10;25;0;52.023
;024007;107;02;05;51;;004004;1;17;45;52;;;025004;;18;10;25;0;52.023
;024007;112;02;03;63;11;007006;1;9;10;11;;;002002;1;9;20;10;1;61.555
;024007;112;02;04;11;;002002;1;13;0;53;;;002002;1;13;5;5;0;61.555
;024007;112;02;05;53;;002002;1;14;15;11;;;002002;1;14;20;5;0;61.555
;024007;112;02;06;11;;002002;1;18;0;64;22;;032006;;18;30;30;1;61.555
;024007;112;02;13;62;11;002002;1;23;0;01;;;024007;;23;15;15;1;61.555
;024007;112;03;03;11;;007006;1;17;30;12;;;004004;1;18;0;30;1;61.555
;024007;112;03;04;12;;004004;1;22;30;11;;;007006;1;23;0;30;1;61.555
;024007;112;03;05;11;;007006;1;23;0;01;;;024007;;23;15;15;1;61.555
;024007;112;04;02;11;;007009;1;9;30;12;;;041001;;10;0;30;1;61.555
;024007;112;04;04;33;;007009;1;13;5;11;;;007009;1;13;10;5;1;61.555
;024007;112;04;05;11;;007009;1;14;40;12;;;003002;1;15;0;20;1;61.555
;024007;112;04;06;12;;003002;1;18;30;11;;;007009;1;19;0;30;1;61.555
;024007;112;04;07;11;;007009;1;19;5;01;;;024007;;19;20;15;1;61.555
;024007;119;01;02;11;;007009;1;12;15;01;;;024007;;12;45;30;1;52.023
;024007;126;01;02;11;;002001;1;19;30;33;;;007001;1;19;35;5;1;66.897
;024007;126;01;03;33;;007001;1;20;0;01;;;024007;;20;10;10;1;66.897
;024007;127;02;02;12;;002004;1;12;30;01;;;024007;;12;55;25;1;52.023
;024007;127;02;04;12;;002004;1;16;30;01;;;024007;;17;30;60;1;52.023
;025001;030;01;02;11;;003003;1;17;15;01;;;025001;;17;35;20;1;48.799
;025001;069;01;04;11;;003003;1;16;30;01;;;025001;;16;45;15;1;48.799
;025001;160;01;06;51;;002003;1;14;0;01;;;025001;;14;20;20;1;48.799
;025001;160;02;06;51;;002003;1;14;0;01;;;025001;;14;20;20;1;48.799
;025002;062;02;05;32;;002001;1;17;20;01;;;025002;;17;30;10;1;48.799
;025002;139;01;04;11;;035001;2;12;30;53;;;035001;2;12;40;10;0;78.103
;025002;139;01;05;53;;035001;2;13;20;11;;;035001;2;13;30;10;0;78.103
;025002;139;01;06;11;;035001;2;18;30;01;;;025002;;19;0;30;1;78.103
;025002;139;02;03;33;;002001;1;12;30;11;;;001001;;13;0;30;0;78.103
;025002;150;02;03;12;;002004;1;10;35;12;;;002004;1;10;40;5;0;78.103
;025002;150;02;04;12;;002004;1;11;10;01;;;025002;;11;25;15;1;78.103
;025003;118;01;04;52;;002003;1;14;8;01;;;025003;;14;45;37;1;92.969
;025003;118;01;04;52;;002003;1;14;8;01;;;025003;;14;45;37;1;92.969
;025003;118;01;04;52;;002003;1;14;8;01;;;025003;;14;45;37;1;92.969
;025003;118;01;04;52;;002003;1;14;8;01;;;025003;;14;45;37;1;92.969
;025004;006;01;07;54;;002001;1;16;5;01;;;025004;;16;35;30;1;48.799
;025004;006;02;08;54;;002001;1;16;5;32;;;025006;;16;45;40;1;48.799
;025004;051;01;03;33;;002002;1;10;45;33;;;002001;1;10;55;10;0;92.969
;025004;051;01;04;33;;002001;1;11;10;32;;;002001;1;11;15;5;0;92.969
;025004;051;01;05;32;;002001;1;11;35;01;;;025004;;11;55;20;2;92.969
;025004;068;02;04;33;;002002;1;12;0;01;;;025004;;12;30;30;1;48.799
;025004;072;01;02;32;;002001;1;12;30;01;;;025004;;13;0;30;2;92.969
;025004;091;01;02;11;;002003;1;16;30;64;01;;006004;;17;0;30;1;48.799
;025004;097;01;02;11;;002003;1;18;0;01;;;025004;;18;30;30;0;92.969
;025004;104;03;02;23;;029002;2;17;10;01;;;025004;;18;0;50;1;82.055
;025004;135;02;02;11;;002004;1;19;0;54;;;017003;;19;30;30;0;48.799
;025004;148;01;03;41;;004004;1;17;40;01;;;025004;;17;55;15;1;48.799
;025004;148;02;02;11;;007009;1;18;20;01;;;025004;;19;5;45;2;48.799
;025004;179;01;05;51;;002002;1;21;0;01;;;025004;;21;10;10;1;92.969
;025005;063;01;02;11;;007001;1;10;0;01;;;025005;;10;30;30;0;48.799
;025005;063;01;06;51;;002001;1;17;50;01;;;025005;;18;0;10;1;48.799
;025005;063;02;02;11;;007001;1;12;0;01;;;025005;;12;10;10;1;48.799
;025005;063;02;04;11;;007001;1;16;0;51;;;002001;1;16;10;10;0;48.799
;025005;063;02;05;51;;002001;1;17;50;11;;;007001;1;18;0;10;0;48.799
;025005;063;02;06;11;;007001;1;20;0;01;;;025005;;20;10;10;1;48.799
;025005;109;01;04;32;;002001;1;11;55;01;;;025005;;12;20;25;0;82.055
;025005;131;02;02;11;;003005;1;17;30;01;;;025005;;17;50;20;1;48.799
;025006;038;01;02;11;;007003;1;18;0;01;;;025006;;18;45;45;1;78.103
;025006;048;01;02;52;;002001;1;11;0;01;;;025006;;12;0;60;0;48.799
;025006;077;01;06;54;;002001;1;15;30;01;;;025006;;16;50;80;0;92.969
;025006;114;01;04;53;;002003;1;17;30;01;;;025006;;17;45;15;1;48.799
;025006;145;01;02;11;;002003;1;17;30;01;;;025006;;18;0;30;0;48.799
;025007;017;01;05;53;;002003;1;14;10;01;;;025007;;14;30;20;1;48.799
;025007;017;02;02;31;;002001;1;10;50;01;;;025007;;11;10;20;1;48.799
;025007;017;02;05;53;;002003;1;14;10;01;;;025007;;14;30;20;1;48.799
;025007;021;01;05;33;;002001;1;12;20;53;;;002004;1;12;25;5;0;92.969
;025007;021;01;06;53;;002004;1;12;45;11;;;008006;;13;0;15;0;92.969
;025007;041;01;03;81;;030001;2;14;0;11;;;009003;;19;30;330;1;92.969
;025007;086;01;02;11;;002002;1;12;30;01;;;025007;;12;50;20;1;82.055
;025007;108;01;02;41;;002003;1;16;0;01;;;025007;;16;10;10;1;92.969
;026001;001;01;05;54;;004003;1;23;0;01;;;026001;;23;10;10;1;53.58
;026001;001;02;02;41;;002001;1;9;50;54;;;007003;1;10;0;10;0;53.58
;026001;001;02;03;54;;007003;1;12;0;01;;;026001;;12;20;20;1;53.58
;026001;001;02;06;54;;004003;1;23;0;01;;;026001;;23;10;10;1;53.58
;026001;039;01;04;12;;003002;1;17;10;12;;;010002;;17;23;13;1;53.58
;026001;044;02;04;33;;002001;1;13;40;33;;;002004;1;13;45;5;0;53.58
;026001;044;02;05;33;;002004;1;15;0;01;;;026001;;15;30;30;1;53.58
;026001;065;01;02;54;;004003;1;19;0;01;;;026001;;19;30;30;1;53.58
;026002;112;01;02;11;;035001;2;12;30;53;;;035001;2;12;35;5;0;53.58
;026002;112;01;03;53;;035001;2;13;20;11;;;035001;2;13;30;10;0;53.58
;026002;112;01;04;11;;035001;2;18;0;01;;;026002;;18;20;20;1;53.58
;026002;112;02;02;11;;007006;1;12;30;42;;;007006;1;12;35;5;0;53.58
;026002;112;02;03;42;;007006;1;14;0;53;;;007006;1;14;5;5;0;53.58
;026002;112;02;04;53;;007006;1;14;25;11;;;007006;1;14;30;5;0;53.58
;026002;112;02;05;11;;007006;1;19;30;01;;;026002;;20;0;30;1;53.58
;026003;010;01;04;54;;003002;1;17;20;01;;;026003;;17;30;10;0;94.402
;026003;013;01;03;12;;004004;1;18;0;33;;;009001;;18;15;15;1;70.743
;026003;013;03;04;33;;002003;1;11;35;33;;;002001;1;11;40;5;0;70.743
;026003;013;03;05;33;;002001;1;12;0;33;;;002001;1;12;5;5;0;70.743
;026003;013;03;06;33;;002001;1;12;10;53;;;002001;1;12;12;2;0;70.743
;026003;013;03;07;53;;002001;1;12;30;52;;;002001;1;12;45;15;0;70.743
;026003;013;03;08;52;;002001;1;12;45;01;;;026003;;13;0;15;1;70.743
;026003;013;03;11;52;;002003;1;17;45;61;01;;033001;;18;0;15;1;70.743
;026004;043;04;02;24;;007009;1;17;30;01;;;026004;;18;0;30;1;163.449
;026004;088;01;02;31;;002001;1;15;0;33;;;002003;1;15;5;5;0;94.402
;026004;088;01;03;33;;002003;1;15;20;33;;;002003;1;15;21;1;0;94.402
;026004;088;01;04;33;;002003;1;15;36;33;;;002003;1;15;37;1;0;94.402
;026004;088;01;05;33;;002003;1;16;0;33;;;002003;1;16;1;1;0;94.402
;026004;088;01;06;33;;002003;1;16;16;33;;;002003;1;16;17;1;0;94.402
;026004;088;01;07;33;;002003;1;16;31;33;;;002003;1;16;32;1;0;94.402
;026004;088;01;08;33;;002003;1;17;0;01;;;026004;;17;30;30;1;94.402
;026005;012;02;04;41;;002001;1;13;0;53;;;002001;1;13;10;10;0;53.58
;026005;012;02;05;53;;002001;1;14;30;01;;;026005;;15;0;30;1;53.58
;026005;083;01;04;11;;003006;1;19;45;01;;;026005;;20;5;20;1;53.58
;026005;084;01;04;52;;002002;1;17;37;01;;;026005;;18;59;82;1;94.402
;026005;136;01;02;11;;002003;1;19;0;01;;;026005;;19;30;30;1;94.402
;026005;601;01;02;52;;002001;1;16;30;01;;;026005;;19;0;150;0;53.58
;026005;601;02;02;52;;002001;1;16;30;01;;;026005;;19;0;150;0;53.58
;026006;003;01;03;11;;003002;1;17;0;33;;;009001;;17;15;15;0;70.743
;026006;003;02;03;63;11;003002;1;8;50;01;;;026006;;9;0;10;1;70.743
;026006;011;01;04;42;;002001;1;19;10;01;;;026006;;19;30;20;1;53.58
;026006;023;03;02;42;;007005;1;12;0;01;;;026006;;12;20;20;1;57.696
;026006;030;01;02;42;;002003;1;10;20;54;;;002004;1;10;25;5;1;53.58
;026006;030;01;03;54;;002004;1;11;25;01;;;026006;;11;45;20;1;53.58
;026006;041;02;03;11;;002003;1;13;0;33;;;007009;1;13;5;5;0;70.743
;026006;041;02;04;33;;007009;1;13;15;11;;;002003;1;13;20;5;0;70.743
;026006;041;02;05;11;;002003;1;17;30;64;22;;026006;;18;0;30;1;70.743
;026006;050;02;02;43;;003007;1;17;15;12;;;026002;;17;45;30;1;53.58
;026006;066;02;02;63;21;003007;1;8;35;12;;;026002;;9;0;25;1;70.743
;026006;066;02;07;62;21;003007;1;17;40;01;;;026006;;18;15;35;1;70.743
;026006;076;01;02;11;;035004;2;17;30;54;;;025007;;18;10;40;1;94.402
;026006;094;01;04;53;;002001;1;13;0;52;;;004003;1;13;30;30;0;57.696
;026006;094;01;05;52;;004003;1;13;30;11;;;024003;;14;0;30;1;57.696
;026006;105;01;02;41;;003003;1;18;0;01;;;026006;;18;25;25;1;94.402
;026006;127;01;02;51;;003008;1;16;0;42;;;002001;1;16;10;10;0;53.58
;026006;127;01;03;42;;002001;1;16;30;33;;;008005;;16;45;15;0;53.58
;026006;127;02;02;51;;003008;1;16;30;33;;;008005;;16;45;15;0;53.58
;026007;038;01;02;12;;002003;1;17;0;01;;;026007;;17;35;35;1;53.58
;026007;053;01;04;11;;003005;1;16;0;01;;;026007;;16;40;40;1;57.696
;026007;053;02;02;11;;035003;2;14;0;33;;;035003;2;14;10;10;1;57.696
;026007;053;02;03;33;;035003;2;14;40;64;21;;026002;;15;0;20;1;57.696
;026007;086;01;04;41;;004004;1;16;10;64;52;;008002;;16;30;20;1;94.402
;026007;559;01;02;33;;004001;1;9;30;33;;;025007;;10;0;30;1;53.58
;026007;612;02;04;51;;031002;2;20;20;01;;;026007;;20;45;25;1;53.58
;026008;101;01;02;81;;004003;1;8;0;01;;;026008;;12;0;240;1;57.696
;027001;031;01;02;52;;002001;1;15;8;33;;;004004;1;16;15;67;0;58.523
;027001;031;01;03;33;;004004;1;17;0;01;;;027001;;18;10;70;1;58.523
;027002;041;02;02;51;;029005;2;11;0;33;;;029003;2;11;10;10;0;51.247
;027002;041;02;03;33;;029003;2;11;30;01;;;027002;;11;50;20;1;51.247
;027002;050;01;02;11;;007006;1;12;0;01;;;027002;;12;30;30;1;82.077
;027002;050;01;04;11;;007006;1;17;30;01;;;027002;;18;0;30;1;82.077
;027002;050;02;03;11;;035004;2;17;0;64;22;;027002;;17;20;20;1;82.077
;027002;054;01;08;33;;004001;1;19;0;01;;;027002;;19;15;15;1;51.247
;027002;054;02;02;51;;035004;2;19;0;01;;;027002;;19;10;10;1;51.247
;027002;055;04;02;23;;029004;2;16;40;01;;;027002;;16;55;15;1;73.649
;027002;062;01;02;63;42;035051;2;9;21;51;;;001001;;10;0;39;2;51.247
;027002;062;01;04;11;;031004;2;18;0;32;;;031006;;18;15;15;1;51.247
;027002;062;02;02;42;;035051;2;11;0;53;;;048006;;12;0;60;2;51.247
;027002;109;01;02;51;;035004;2;13;45;11;;;013007;;14;0;15;1;51.247
;027002;109;01;02;51;;035004;2;13;45;11;;;013007;;14;0;15;1;51.247
;027002;109;02;02;51;;035004;2;13;45;01;;;027002;;14;0;15;1;51.247
;027002;113;01;02;11;;002001;1;19;0;01;;;027002;;19;20;20;1;82.077
;027002;113;02;06;62;11;002001;1;19;0;01;;;027002;;19;20;20;1;82.077
;027002;124;03;02;11;;002003;1;18;0;54;;;005006;;18;30;30;1;82.077
;027002;133;01;03;54;;057007;3;17;0;01;;;027002;;18;0;60;1;51.247
;027002;151;01;02;63;23;029004;2;7;50;61;23;;020001;;7;55;5;1;16.982
;027002;151;03;02;23;;029004;2;16;30;01;;;027002;;17;20;50;1;16.982
;027002;151;05;02;63;23;029004;2;7;50;23;;;020001;;7;55;5;1;16.982
;027003;028;01;04;54;;003003;1;14;30;52;;;001001;;16;0;90;0;82.077
;027003;028;02;03;62;24;007009;1;12;17;53;;;007003;1;12;30;13;0;82.077
;027003;028;02;04;53;;007003;1;13;0;54;;;006001;;13;20;20;0;82.077
;027003;028;02;06;52;;003006;1;14;35;31;;;002001;1;15;25;50;1;82.077
;027003;028;02;07;31;;002001;1;16;15;54;;;006001;;16;20;5;1;82.077
;027003;094;01;02;11;;057007;3;16;30;41;;;057007;3;16;33;3;1;58.523
;027003;094;01;03;41;;057007;3;16;38;32;;;057008;3;16;43;5;1;58.523
;027003;094;01;04;32;;057008;3;17;3;01;;;027003;;17;48;45;1;58.523
;027003;101;01;02;11;;004003;1;12;0;54;;;028002;;12;30;30;1;82.077
;027003;101;01;04;11;;004003;1;18;30;54;;;028002;;19;0;30;1;82.077
;027003;101;02;03;11;;004003;1;18;0;64;21;;010003;;18;15;15;1;82.077
;027003;103;01;03;32;;004004;1;11;0;01;;;027003;;11;30;30;1;73.649
;027003;103;03;02;25;;002004;1;12;0;53;;;002001;1;12;10;10;0;73.649
;027003;103;03;03;53;;002001;1;13;0;25;;;002004;1;13;10;10;0;73.649
;027003;103;03;04;25;;002004;1;17;45;01;;;027003;;18;30;45;2;73.649
;027003;141;01;02;53;;003005;1;15;0;33;;;001001;;15;30;30;0;58.523
;027004;063;01;03;11;;057007;3;19;30;64;22;;027004;;19;50;20;1;73.649
;027004;063;02;04;54;;057007;3;14;30;11;;;075012;;14;45;15;1;73.649
;027004;568;01;06;33;;035001;2;11;10;11;;;006001;;11;30;20;1;58.523
;027005;058;01;04;33;;003005;1;18;10;33;;;010004;;18;25;15;1;58.523
;027005;091;02;02;11;;007006;1;12;30;33;;;001002;;12;45;15;0;51.247
;027005;091;02;04;11;;007006;1;18;30;54;;;016006;;18;35;5;1;51.247
;027006;043;02;03;11;;003005;1;13;0;01;;;027006;;13;10;10;1;73.649
;027006;052;02;02;11;;002003;1;10;0;53;;;002003;1;10;1;1;0;16.982
;027006;052;02;03;53;;002003;1;10;30;11;;;002003;1;10;31;1;0;16.982
;027006;052;02;04;11;;002003;1;12;30;53;;;002004;1;12;35;5;0;16.982
;027006;052;02;05;53;;002004;1;13;30;11;;;002003;1;13;35;5;0;16.982
;027006;052;02;06;11;;002003;1;18;0;01;;;027006;;18;30;30;1;16.982
;027006;052;03;02;24;;002002;1;16;35;01;;;027006;;17;30;55;1;16.982
;027006;052;04;02;24;;002002;1;16;35;01;;;027006;;17;30;55;1;16.982
;027006;155;01;02;11;;007002;1;12;0;53;;;007002;1;12;10;10;0;73.649
;027006;155;01;03;53;;007002;1;13;50;11;;;007002;1;14;0;10;0;73.649
;027006;155;01;04;11;;007002;1;19;0;01;;;027006;;19;30;30;1;73.649
;027007;035;01;03;33;;002003;1;10;40;32;;;010003;;10;55;15;1;51.247
;027007;160;02;02;11;;003006;1;12;15;01;;;027007;;12;30;15;1;51.247
;027007;160;02;04;11;;003006;1;17;45;01;;;027007;;18;20;35;1;51.247
;027007;168;01;02;12;;035003;2;12;0;01;;;027007;;12;20;20;1;73.649
;027007;168;01;04;12;;035003;2;18;10;01;;;027007;;18;30;20;1;73.649
;027007;168;02;02;12;;031002;2;11;0;11;;;027002;;11;25;25;1;73.649
;027007;168;03;02;54;;002003;1;22;30;01;;;027007;;23;0;30;1;73.649
;027008;037;02;02;41;;003004;1;16;20;01;;;027008;;17;20;60;2;51.247
;027008;153;03;04;42;;002002;1;15;45;64;22;;027007;;16;30;45;1;56.169
;027008;154;03;02;11;;029002;2;11;15;33;;;029002;2;11;25;10;1;82.077
;028001;598;01;02;33;;002001;1;11;37;33;;;002001;1;11;40;3;0;58.653
;028001;598;01;03;33;;002001;1;12;10;01;;;028001;;12;50;40;1;58.653
;028001;598;02;02;33;;002001;1;11;37;33;;;002001;1;11;40;3;0;58.653
;028001;598;02;03;33;;002001;1;12;10;01;;;028001;;12;50;40;1;58.653
;028002;002;02;02;34;;031002;2;10;0;01;;;028002;;10;15;15;1;58.653
;028002;007;01;04;41;;003002;1;15;30;54;;;038002;;16;0;30;1;58.653
;028002;007;02;04;41;;003002;1;15;30;54;;;038002;;16;0;30;1;58.653
;028002;011;01;03;33;;002001;1;14;15;33;;;028002;;15;10;55;2;50.124
;028002;013;01;02;42;;003008;1;9;20;51;;;024003;;10;0;40;0;58.653
;028002;051;01;02;51;;035002;2;12;0;01;;;028002;;12;10;10;1;58.653
;028002;083;01;04;54;;002003;1;17;30;01;;;028002;;18;0;30;1;47.575
;028002;083;02;02;33;;002001;1;17;30;01;;;028002;;17;50;20;1;47.575
;028002;083;03;02;23;;029004;2;16;30;01;;;028002;;16;35;5;0;47.575
;028002;084;02;01;02;;057008;3;5;10;11;;;002003;1;5;40;30;1;58.653
;028002;166;03;02;24;;035004;2;13;30;01;;;028002;;14;0;30;1;47.575
;028002;166;03;04;54;;029003;2;17;30;01;;;028002;;17;40;10;0;47.575
;028003;004;01;02;61;41;003003;1;8;50;01;;;028003;;9;5;15;1;58.653
;028003;004;02;02;41;;003003;1;8;50;01;;;028003;;9;5;15;1;58.653
;028003;010;01;01;02;;029003;2;7;20;11;;;046001;3;7;40;20;1;50.124
;028003;010;01;02;11;;046001;3;9;15;12;;;069001;;10;50;95;1;50.124
;028003;010;01;06;11;;046001;3;17;10;61;01;;029003;2;17;25;15;1;50.124
;028003;010;01;07;63;01;029003;2;17;25;01;;;028003;;17;35;10;1;50.124
;028003;021;02;05;63;01;035004;2;18;40;01;;;028003;;18;50;10;1;58.653
;028003;025;01;02;12;;003007;1;18;20;41;;;002002;1;18;50;30;1;50.124
;028003;025;01;03;41;;002002;1;20;10;01;;;028003;;20;30;20;1;50.124
;028003;064;01;02;41;;003001;1;11;40;01;;;028003;;11;58;18;1;50.124
;028003;074;01;02;63;23;029005;2;7;58;01;;;028003;;8;10;12;1;51.9
;028003;074;01;04;63;23;029005;2;9;46;33;;;003004;1;10;0;14;1;51.9
;028003;074;01;05;33;;003004;1;12;0;01;;;028003;;12;20;20;1;51.9
;028003;074;01;07;63;23;029005;2;13;32;01;;;028003;;13;42;10;1;51.9
;028003;074;01;11;62;23;029005;2;16;50;01;;;028003;;17;15;25;1;51.9
;028003;074;02;02;23;;029004;2;12;0;01;;;028003;;12;20;20;0;51.9
;028003;074;02;04;23;;029004;2;16;50;01;;;028003;;17;15;25;1;51.9
;028003;074;03;02;23;;029004;2;16;50;01;;;028003;;17;15;25;1;51.9
;028003;074;04;02;23;;029004;2;15;0;54;;;029005;2;15;10;10;0;51.9
;028003;074;04;03;54;;029005;2;16;30;01;;;028003;;17;15;45;1;51.9
;028003;076;01;03;33;;004003;1;16;30;01;;;028003;;17;0;30;0;58.653
;028003;076;02;03;33;;004003;1;16;30;01;;;028003;;17;0;30;0;58.653
;028003;103;01;02;43;;035004;2;11;15;33;;;003008;1;11;30;15;1;47.575
;028003;103;01;03;33;;003008;1;11;45;01;;;028003;;12;15;30;1;47.575
;028003;104;01;02;51;;029003;2;10;0;01;;;028003;;10;20;20;1;50.124
;028003;114;03;02;24;;030005;2;17;0;01;;;028003;;17;30;30;0;51.9
;028003;114;04;02;24;;003007;1;15;5;54;;;030005;2;15;30;25;1;51.9
;028003;114;04;03;54;;030005;2;16;30;01;;;028003;;16;40;10;1;51.9
;028003;117;01;03;11;;002003;1;13;0;53;;;007008;1;13;10;10;0;43.683
;028003;117;01;04;53;;007008;1;15;0;91;;;002003;1;15;5;5;0;43.683
;028003;117;01;05;91;;002003;1;15;13;11;;;002003;1;15;20;7;1;43.683
;028003;117;01;06;11;;002003;1;17;0;64;22;;007006;1;17;10;10;1;43.683
;028003;117;01;07;62;22;007006;1;17;15;01;;;028003;;17;35;20;1;43.683
;028003;117;02;04;53;;007008;1;15;0;32;;;002001;1;17;0;120;0;43.683
;028003;117;02;05;32;;002001;1;17;16;01;;;028003;;17;30;14;1;43.683
;028003;117;03;02;24;;007001;1;12;0;53;;;007001;1;12;10;10;0;43.683
;028003;117;03;03;53;;007001;1;12;50;24;;;007001;1;13;0;10;0;43.683
;028003;117;03;04;24;;007001;1;16;30;01;;;028003;;17;30;60;2;43.683
;028003;134;01;02;43;;003001;1;11;25;41;;;002004;1;11;35;10;0;50.124
;028003;134;01;03;41;;002004;1;12;15;01;;;028003;;12;35;20;1;50.124
;028003;168;01;02;11;;035002;2;19;30;01;;;028003;;19;40;10;1;47.575
;028003;168;02;04;62;21;029001;2;18;45;01;;;028003;;19;0;15;1;47.575
;028003;543;01;03;42;;004003;1;10;10;33;;;002002;1;10;20;10;1;58.653
;028003;543;01;04;33;;002002;1;10;35;41;;;022002;;10;50;15;1;58.653
;028003;543;02;03;42;;004003;1;10;10;33;;;002002;1;10;20;10;1;58.653
;028003;543;02;04;33;;002002;1;10;35;41;;;022002;;10;50;15;1;58.653
;028003;595;04;02;23;;029004;2;12;0;01;;;028003;;12;15;15;0;51.9
;028004;019;01;02;52;;003003;1;11;37;01;;;028004;;13;15;98;1;51.9
;028004;019;02;02;63;23;029005;2;7;50;11;;;029002;2;7;55;5;1;51.9
;028004;019;02;03;11;;029002;2;12;0;64;23;;029005;2;12;5;5;1;51.9
;028004;019;02;04;62;23;029005;2;12;5;01;;;028004;;12;15;10;1;51.9
;028004;019;02;06;11;;029002;2;18;30;01;;;028004;;19;15;45;1;51.9
;028004;019;04;02;23;;029005;2;12;5;01;;;028004;;12;15;10;1;51.9
;028004;038;01;02;33;;030001;2;10;50;32;;;035002;2;11;5;15;1;50.124
;028004;038;01;03;32;;035002;2;11;50;01;;;028004;;12;10;20;1;50.124
;028004;049;01;02;32;;002002;1;10;30;54;;;006003;;11;0;30;1;50.124
;028004;056;01;04;51;;004002;1;18;0;01;;;028004;;18;30;30;1;47.575
;028004;067;01;02;11;;004004;1;13;30;01;;;028004;;13;40;10;1;58.653
;028004;067;01;04;11;;004004;1;20;0;01;;;028004;;20;20;20;1;58.653
;028004;072;01;05;62;21;031002;2;17;10;01;;;028004;;17;30;20;1;47.575
;028004;072;02;02;63;21;031002;2;7;55;11;;;027001;;8;15;20;1;47.575
;028004;098;01;02;11;;031004;2;18;30;01;;;028004;;19;0;30;1;47.575
;028004;100;01;03;11;;004003;1;19;0;01;;;028004;;19;15;15;1;51.9
;028004;100;02;02;63;22;029002;2;8;16;01;;;028004;;8;21;5;1;51.9
;028004;100;02;07;62;22;029002;2;18;5;01;;;028004;;18;15;10;1;51.9
;028004;100;03;02;22;;029002;2;18;5;01;;;028004;;18;15;10;1;51.9
;028004;100;04;02;22;;029002;2;18;5;01;;;028004;;18;15;10;1;51.9
;028004;119;02;03;11;;002003;1;18;0;01;;;028004;;18;20;20;1;47.575
;028004;120;01;04;33;;035001;2;16;0;01;;;028004;;16;15;15;1;51.9
;028004;120;01;07;33;;035001;2;18;0;01;;;028004;;18;30;30;1;51.9
;028004;120;04;02;25;;030001;2;11;50;01;;;028004;;12;10;20;1;51.9
;028004;120;04;04;25;;030001;2;16;0;01;;;028004;;16;15;15;1;51.9
;028004;120;04;07;33;;035001;2;18;0;01;;;028004;;18;30;30;1;51.9
;028004;121;01;02;63;23;029005;2;13;10;01;;;028004;;13;20;10;1;50.124
;028004;121;01;04;62;23;029005;2;16;30;01;;;028004;;16;40;10;1;50.124
;028004;128;01;04;62;54;003008;1;19;35;01;;;028004;;20;0;25;1;50.124
;028004;135;02;02;41;;002003;1;17;30;52;;;002002;1;18;7;37;0;58.653
